MAINHEATC_ENV_EFF,WINDOWS_ENV_EFF,7879.565044596585
MAINHEATC_ENV_EFF,WINDOWS_ENERGY_EFF,7879.565044596585
MAINHEATC_ENERGY_EFF,MECHANICAL_VENTILATION,7269.022483054241
MECHANICAL_VENTILATION,MAINHEATC_ENV_EFF,7269.022483054241
MAINHEATC_ENV_EFF,MECHANICAL_VENTILATION,7269.022483054241
MECHANICAL_VENTILATION,MAINHEATC_ENERGY_EFF,7269.022483054241
ENERGY_TARIFF,WINDOWS_ENV_EFF,7109.510769383445
ENERGY_TARIFF,WINDOWS_ENERGY_EFF,7109.510769383445
WINDOWS_ENERGY_EFF,ENERGY_TARIFF,7109.510769383445
WINDOWS_ENV_EFF,ENERGY_TARIFF,7109.510769383445
MECHANICAL_VENTILATION,TRANSACTION_TYPE,7082.665503607175
TRANSACTION_TYPE,MECHANICAL_VENTILATION,7082.665503607174
WALLS_ENERGY_EFF,ENERGY_TARIFF,7041.664982110446
WALLS_ENV_EFF,ENERGY_TARIFF,7041.664982110446
ENERGY_TARIFF,WALLS_ENV_EFF,7041.664982110446
ENERGY_TARIFF,WALLS_ENERGY_EFF,7041.664982110446
WINDOWS_DESCRIPTION,WINDOWS_ENERGY_EFF,6194.350145481785
WINDOWS_DESCRIPTION,WINDOWS_ENV_EFF,6194.350145481785
WINDOWS_ENERGY_EFF,WINDOWS_DESCRIPTION,6194.350145481783
WINDOWS_ENV_EFF,WINDOWS_DESCRIPTION,6194.350145481783
MAIN_HEATING_CONTROLS,MAINHEATCONT_DESCRIPTION,6141.749765379354
MAINHEATCONT_DESCRIPTION,MAIN_HEATING_CONTROLS,6141.749765379354
WALLS_ENERGY_EFF,ROOF_ENERGY_EFF,6038.462317106205
ROOF_ENV_EFF,WALLS_ENERGY_EFF,6038.462317106205
WALLS_ENERGY_EFF,ROOF_ENV_EFF,6038.462317106205
WALLS_ENV_EFF,ROOF_ENV_EFF,6038.462317106205
ROOF_ENV_EFF,WALLS_ENV_EFF,6038.462317106205
ROOF_ENERGY_EFF,WALLS_ENERGY_EFF,6038.462317106205
ROOF_ENERGY_EFF,WALLS_ENV_EFF,6038.462317106205
WALLS_ENV_EFF,ROOF_ENERGY_EFF,6038.462317106205
FLOOR_LEVEL,HEAT_LOSS_CORRIDOOR,5704.190483528701
HEAT_LOSS_CORRIDOOR,FLOOR_LEVEL,5704.190483528701
WALLS_ENV_EFF,GLAZED_TYPE,5618.188699915878
WALLS_ENERGY_EFF,GLAZED_TYPE,5618.188699915878
GLAZED_TYPE,WALLS_ENV_EFF,5618.188699915877
GLAZED_TYPE,WALLS_ENERGY_EFF,5618.188699915877
MAINHEAT_ENV_EFF,MAIN_FUEL,5469.826322632097
MAIN_FUEL,MAINHEAT_ENV_EFF,5469.826322632097
ENERGY_TARIFF,MAINHEATC_ENV_EFF,4954.487785906002
ENERGY_TARIFF,MAINHEATC_ENERGY_EFF,4954.487785906002
MAINHEATC_ENV_EFF,ENERGY_TARIFF,4954.487785906002
MAINHEATC_ENERGY_EFF,ENERGY_TARIFF,4954.487785906002
ENERGY_TARIFF,GLAZED_TYPE,4874.403192633259
GLAZED_TYPE,ENERGY_TARIFF,4874.403192633258
MAINS_GAS_FLAG,ENERGY_TARIFF,4776.838345547256
ENERGY_TARIFF,MAINS_GAS_FLAG,4776.838345547255
TRANSACTION_TYPE,WALLS_ENERGY_EFF,4712.418666433553
WALLS_ENV_EFF,TRANSACTION_TYPE,4712.418666433553
WALLS_ENERGY_EFF,TRANSACTION_TYPE,4712.418666433553
TRANSACTION_TYPE,WALLS_ENV_EFF,4712.418666433553
MAINHEAT_ENV_EFF,ENERGY_TARIFF,4657.0892025691655
ENERGY_TARIFF,MAINHEAT_ENV_EFF,4657.0892025691655
WINDOWS_ENV_EFF,TRANSACTION_TYPE,4340.975567245015
WINDOWS_ENERGY_EFF,TRANSACTION_TYPE,4340.975567245015
TRANSACTION_TYPE,WINDOWS_ENV_EFF,4340.975567245015
TRANSACTION_TYPE,WINDOWS_ENERGY_EFF,4340.975567245015
MAINHEAT_ENERGY_EFF,MAIN_FUEL,4313.249960168728
MAIN_FUEL,MAINHEAT_ENERGY_EFF,4313.249960168728
